h_geocode,w_geocode,job_totals
24510060200,24510250205,6
24510060200,24510250206,2
24510060200,24510250401,1
24510060200,24510250500,1
24510060200,24510250600,2
24510060200,24510260201,4
24510060200,24510260203,1
24510060200,24510260302,2
24510060200,24510260401,2
24510060200,24510260404,25
24510060200,24510260501,12
24510060200,24510260605,44
24510060200,24510260800,2
24510060200,24510260900,10
24510060200,24510261000,1
24510060200,24510270200,1
24510060200,24510270401,1
24510060200,24510270402,1
24510060200,24510270702,1
24510060200,24510270703,2
24510060200,24510270803,1
24510060200,24510270805,3
24510060200,24510270902,5
24510060200,24510270903,2
24510060200,24510271101,1
24510060200,24510271102,3
24510060200,24510271200,3
24510060200,24510271300,2
24510060200,24510271501,4
24510060200,24510271503,4
24510060200,24510271700,2
24510060200,24510271802,1
24510060200,24510272003,1
24510060200,24510272006,2
24510060200,24510272007,2
24510060200,24510280101,7
24510060200,24510280102,2
24510060200,24510280200,1
24510060200,24510280301,1
24510060200,24510280401,1
24510060200,24510280500,8
24510060200,24510280600,2
24510060300,24510010100,6
24510060300,24510010200,3
24510060300,24510010400,6
24510060300,24510010500,2
24510060300,24510020300,16
24510060300,24510030100,4
24510060300,24510030200,12
24510060300,24510040100,54
24510060300,24510040200,7
24510060300,24510060200,4
24510060300,24510060400,41
24510060300,24510070200,2
24510060300,24510070400,53
24510060300,24510080101,3
24510060300,24510090200,1
24510060300,24510090400,1
24510060300,24510100300,3
24510060300,24510110200,9
24510060300,24510120202,21
24510060300,24510120400,1
24510060300,24510120500,8
24510060300,24510120600,4
24510060300,24510120700,5
24510060300,24510130400,1
24510060300,24510130600,4
24510060300,24510130700,6
24510060300,24510130804,1
24510060300,24510130806,3
24510060300,24510150100,1
24510060300,24510150300,1
24510060300,24510150500,4
24510060300,24510150702,1
24510060300,24510151200,1
24510060300,24510160500,2
24510060300,24510170100,1
24510060300,24510170200,3
24510060300,24510180300,2
24510060300,24510190100,1
24510060300,24510200500,4
24510060300,24510200600,1
24510060300,24510210100,7
24510060300,24510210200,5
24510060300,24510220100,11
24510060300,24510230100,2
24510060300,24510230200,1
24510060300,24510230300,3
24510060300,24510240100,4
24510060300,24510240200,1
24510060300,24510240400,1
24510060300,24510250101,1
24510060300,24510250103,3
24510060300,24510250205,2
24510060300,24510250206,6
24510060300,24510250401,1
24510060300,24510250500,3
24510060300,24510260303,2
24510060300,24510260404,18
24510060300,24510260501,26
24510060300,24510260604,1
24510060300,24510260605,23
24510060300,24510260700,2
24510060300,24510260900,5
24510060300,24510270402,1
24510060300,24510270702,1
24510060300,24510270803,1
24510060300,24510270901,1
24510060300,24510270902,3
24510060300,24510270903,2
24510060300,24510271102,2
24510060300,24510271300,2
24510060300,24510271400,4
24510060300,24510271501,7
24510060300,24510271700,1
24510060300,24510272006,1
24510060300,24510272007,1
24510060300,24510280101,7
24510060300,24510280102,4
24510060300,24510280500,5
24510060300,24510280600,4
24510060400,24510010400,1
24510060400,24510020300,12
24510060400,24510030100,2
24510060400,24510030200,17
24510060400,24510040100,50
24510060400,24510040200,17
24510060400,24510060200,2
24510060400,24510060300,1
24510060400,24510060400,61
24510060400,24510070300,1
24510060400,24510070400,55
24510060400,24510080101,1
24510060400,24510080102,1
24510060400,24510080200,1
24510060400,24510080600,2
24510060400,24510090400,1
24510060400,24510090500,6
24510060400,24510090800,1
24510060400,24510110200,10
24510060400,24510120202,26
24510060400,24510120500,3
24510060400,24510120700,8
24510060400,24510130400,1
24510060400,24510130600,2
24510060400,24510130700,8
24510060400,24510130804,2
24510060400,24510130806,1
24510060400,24510140100,1
24510060400,24510140200,1
24510060400,24510150300,1
24510060400,24510150400,1
24510060400,24510150500,1
24510060400,24510150600,1
24510060400,24510151000,1
24510060400,24510170100,1
24510060400,24510170200,4
24510060400,24510180300,4
24510060400,24510190300,1
24510060400,24510200500,1
24510060400,24510200800,2
24510060400,24510210100,9
24510060400,24510210200,1
24510060400,24510220100,7
24510060400,24510230100,2
24510060400,24510230200,1
24510060400,24510230300,1
24510060400,24510240100,5
24510060400,24510240400,1
24510060400,24510250204,1
24510060400,24510250205,5
24510060400,24510250206,1
24510060400,24510250207,1
24510060400,24510250303,1
24510060400,24510250500,1
24510060400,24510250600,1
24510060400,24510260101,1
24510060400,24510260201,3
24510060400,24510260202,1
24510060400,24510260401,3
24510060400,24510260404,10
24510060400,24510260501,21
24510060400,24510260605,14
24510060400,24510260800,1
24510060400,24510260900,3
24510060400,24510261000,2
24510060400,24510270502,2
24510060400,24510270702,1
24510060400,24510270802,1
24510060400,24510270902,1
24510060400,24510271101,1
24510060400,24510271501,9
24510060400,24510271503,1
24510060400,24510271802,2
24510060400,24510272007,1
24510060400,24510280101,1
24510060400,24510280102,11
24510060400,24510280403,1
24510060400,24510280500,4
24510070100,24510010100,2
24510070100,24510010200,1
24510070100,24510010400,2
24510070100,24510020200,1
24510070100,24510020300,7
24510070100,24510030100,1
24510070100,24510030200,8
24510070100,24510040100,54
24510070100,24510040200,9
24510070100,24510060400,25
24510070100,24510070100,2
24510070100,24510070300,2
24510070100,24510070400,2
24510070100,24510080102,1
24510070100,24510080200,2
24510070100,24510080500,1
24510070100,24510090400,2
24510070100,24510090600,1
24510070100,24510090800,3
24510070100,24510100100,2
24510070100,24510100300,1
24510070100,24510110100,3
24510070100,24510110200,6
24510070100,24510120100,1
24510070100,24510120201,1
24510070100,24510120202,6
24510070100,24510120300,2
24510070100,24510120400,1
24510070100,24510120600,5
24510070100,24510120700,12
24510070100,24510130300,1
24510070100,24510130400,2
24510070100,24510130600,1
24510070100,24510130700,3
24510070100,24510130806,3
24510070100,24510140100,1
24510070100,24510150400,2
24510070100,24510150500,5
24510070100,24510150701,1
24510070100,24510151300,1
24510070100,24510160500,1
24510070100,24510160700,1
24510070100,24510170100,1
24510070100,24510170200,5
24510070100,24510190100,1
24510070100,24510200500,2
24510070100,24510210100,3
24510070100,24510210200,3
24510070100,24510220100,11
24510070100,24510230300,2
24510070100,24510240100,3
24510070100,24510240400,2
24510070100,24510250102,1
24510070100,24510250103,10
24510070100,24510250203,2
24510070100,24510250205,2
24510070100,24510250206,4
24510070100,24510250303,1
24510070100,24510250500,2
24510070100,24510250600,11
24510070100,24510260101,1
24510070100,24510260201,1
24510070100,24510260202,2
24510070100,24510260301,1
24510070100,24510260302,2
24510070100,24510260303,2
24510070100,24510260401,1
24510070100,24510260403,2
24510070100,24510260404,29
24510070100,24510260501,26
24510070100,24510260605,36
24510070100,24510260900,1
24510070100,24510261100,1
24510070100,24510270200,4
24510070100,24510270301,1
24510070100,24510270401,6
24510070100,24510270501,1
24510070100,24510270502,1
24510070100,24510270703,2
24510070100,24510270801,1
24510070100,24510270803,4
24510070100,24510270903,1
24510070100,24510271200,1
24510070100,24510271300,1
24510070100,24510271400,1
24510070100,24510271700,7
24510070100,24510272007,1
24510070100,24510280101,4
24510070100,24510280102,2
24510070100,24510280301,1
24510070100,24510280500,5
24510070200,24510010300,1
24510070200,24510010400,4
24510070200,24510020100,1
24510070200,24510020300,16
24510070200,24510030100,2
24510070200,24510030200,7
24510070200,24510040100,91
24510070200,24510040200,10
24510070200,24510060200,2
24510070200,24510060300,1
24510070200,24510060400,41
24510070200,24510070200,7
24510070200,24510070300,1
24510070200,24510070400,7
24510070200,24510080101,1
24510070200,24510080102,1
24510070200,24510080500,1
24510070200,24510080700,2
24510070200,24510080800,1
24510070200,24510090300,1
24510070200,24510090500,2
24510070200,24510090800,2
24510070200,24510100300,1
24510070200,24510110200,8
24510070200,24510120202,23
24510070200,24510120500,1
24510070200,24510120600,7
24510070200,24510120700,13
24510070200,24510130400,2
24510070200,24510130700,8
24510070200,24510130804,2
24510070200,24510130806,2
24510070200,24510140100,5
24510070200,24510150100,1
24510070200,24510150300,1
24510070200,24510150400,4
24510070200,24510150500,9
24510070200,24510150600,1
24510070200,24510151000,1
24510070200,24510160200,1
24510070200,24510170100,2
24510070200,24510170200,7
24510070200,24510190300,1
24510070200,24510200100,1
24510070200,24510200200,1
24510070200,24510200500,1
24510070200,24510210100,17
24510070200,24510210200,7
24510070200,24510220100,19
24510070200,24510230100,2
24510070200,24510230300,7
24510070200,24510240100,4
24510070200,24510240200,7
24510070200,24510240400,3
24510070200,24510250103,8
24510070200,24510250203,1
24510070200,24510250205,3
24510070200,24510250206,2
24510070200,24510250207,2
24510070200,24510250301,2
24510070200,24510250303,1
24510070200,24510250500,11
24510070200,24510260201,1
24510070200,24510260203,1
24510070200,24510260303,1
24510070200,24510260401,1
24510070200,24510260402,4
24510070200,24510260404,27
24510070200,24510260501,5
24510070200,24510260605,39
24510070200,24510260700,1
24510070200,24510260800,3
24510070200,24510260900,4
24510070200,24510270302,1
24510070200,24510270401,4
24510070200,24510270402,1
24510070200,24510270702,2
24510070200,24510270803,3
24510070200,24510270805,4
24510070200,24510270902,2
24510070200,24510270903,1
24510070200,24510271102,2
24510070200,24510271200,4
24510070200,24510271501,3
24510070200,24510271600,1
24510070200,24510271700,7
24510070200,24510271801,2
24510070200,24510280101,5
24510070200,24510280102,3
24510070200,24510280200,1
24510070200,24510280401,4
24510070200,24510280403,1
24510070200,24510280500,7
24510070300,24510010100,4
24510070300,24510010300,1
24510070300,24510010400,6
24510070300,24510020300,5
24510070300,24510030200,4
24510070300,24510040100,38
24510070300,24510040200,5
24510070300,24510060400,15
24510070300,24510070300,8
24510070300,24510070400,30
24510070300,24510080400,1
24510070300,24510090300,1
24510070300,24510090500,2
24510070300,24510090800,1
24510070300,24510090900,1
24510070300,24510100300,2
24510070300,24510110100,1
24510070300,24510110200,1
24510070300,24510120201,1
24510070300,24510120202,6
24510070300,24510120400,2
24510070300,24510120500,1
24510070300,24510120600,1
24510070300,24510120700,4
24510070300,24510130400,1
24510070300,24510130700,1
24510070300,24510140300,1
24510070300,24510150500,1
24510070300,24510150600,1
24510070300,24510151000,1
24510070300,24510170200,3
24510070300,24510180300,1
24510070300,24510190300,1
24510070300,24510200200,1
24510070300,24510200400,1
24510070300,24510200800,1
24510070300,24510210100,5
24510070300,24510210200,5
24510070300,24510220100,3
24510070300,24510230300,2
24510070300,24510240200,1
24510070300,24510240400,1
24510070300,24510250103,2
24510070300,24510250206,3
24510070300,24510250301,1
24510070300,24510250401,2
24510070300,24510250600,1
24510070300,24510260404,12
24510070300,24510260501,2
24510070300,24510260605,26
24510070300,24510260800,1
24510070300,24510260900,1
24510070300,24510270302,4
24510070300,24510270501,1
24510070300,24510270805,2
24510070300,24510271001,1
24510070300,24510271300,3
24510070300,24510271600,1
24510070300,24510271700,1
24510070300,24510271802,1
24510070300,24510280101,1
24510070300,24510280102,6
24510070300,24510280401,1
24510070300,24510280403,2
24510070300,24510280500,5
24510070300,24510280600,1
24510070400,24510010100,1
24510070400,24510010400,1
24510070400,24510020300,8
24510070400,24510030200,10
24510070400,24510040100,33
24510070400,24510040200,4
24510070400,24510060400,28
24510070400,24510070200,2
24510070400,24510070400,32
24510070400,24510080101,1
24510070400,24510080500,1
24510070400,24510090500,2
24510070400,24510110200,9
24510070400,24510120100,2
24510070400,24510120202,8
24510070400,24510120600,2
24510070400,24510120700,2
24510070400,24510130300,1
24510070400,24510130400,1
24510070400,24510130700,7
24510070400,24510140100,2
24510070400,24510140300,1
24510070400,24510150400,4
24510070400,24510150500,2
24510070400,24510150701,1
24510070400,24510150800,1
24510070400,24510150900,1
24510070400,24510151100,1
24510070400,24510151300,3
24510070400,24510160700,1
24510070400,24510170100,2
24510070400,24510170200,6
24510070400,24510190100,1
24510070400,24510200100,2
24510070400,24510200500,1
24510070400,24510210100,2
24510070400,24510210200,5
24510070400,24510220100,9
24510070400,24510230300,3
24510070400,24510240200,2
24510070400,24510250101,1
24510070400,24510250205,1
24510070400,24510250206,1
24510070400,24510260303,1
24510070400,24510260404,7
24510070400,24510260501,13
24510070400,24510260605,9
24510070400,24510260700,3
24510070400,24510260800,1
24510070400,24510260900,1
24510070400,24510261000,1
24510070400,24510261100,1
24510070400,24510270401,2
24510070400,24510270501,2
24510070400,24510270805,1
24510070400,24510270903,1
24510070400,24510271101,1
24510070400,24510271102,2
24510070400,24510271200,4
24510070400,24510271300,2
24510070400,24510271501,4
24510070400,24510271600,1
24510070400,24510271700,5
24510070400,24510280101,1
24510070400,24510280102,1
24510070400,24510280404,1
24510070400,24510280500,2
24510080101,24510010100,5
24510080101,24510010300,1
24510080101,24510010400,7
24510080101,24510020200,2
24510080101,24510020300,5
24510080101,24510030100,2
24510080101,24510030200,7
24510080101,24510040100,140
24510080101,24510040200,20
24510080101,24510060400,41
24510080101,24510070300,1
24510080101,24510070400,23
24510080101,24510080101,24
24510080101,24510080102,5
24510080101,24510080200,4
24510080101,24510080301,1
24510080101,24510080400,2
24510080101,24510090200,3
24510080101,24510090300,1
24510080101,24510090500,3
24510080101,24510090800,5
24510080101,24510100100,2
24510080101,24510100300,15
24510080101,24510110100,3
24510080101,24510110200,17
24510080101,24510120100,2
24510080101,24510120201,4
24510080101,24510120202,21
24510080101,24510120300,4
24510080101,24510120400,1
24510080101,24510120500,3
24510080101,24510120600,6
24510080101,24510120700,14
24510080101,24510130400,2
24510080101,24510130600,9
24510080101,24510130700,17
24510080101,24510130804,14
24510080101,24510130805,2
24510080101,24510130806,3
24510080101,24510140100,5
24510080101,24510150300,1
24510080101,24510150400,3
24510080101,24510150500,8
24510080101,24510150600,4
24510080101,24510151100,1
24510080101,24510151200,1
24510080101,24510151300,1
24510080101,24510160600,1
24510080101,24510160700,2
24510080101,24510160801,1
24510080101,24510170100,1
24510080101,24510170200,11
24510080101,24510170300,1
24510080101,24510180300,4
24510080101,24510190300,2
24510080101,24510200100,3
24510080101,24510200500,4
24510080101,24510200600,2
24510080101,24510200701,3
24510080101,24510210100,9
24510080101,24510210200,8
24510080101,24510220100,15
24510080101,24510230100,2
24510080101,24510230200,4
24510080101,24510240100,1
24510080101,24510240200,3
24510080101,24510240400,3
