ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV,M_POV,E_UNEMP,M_UNEMP,E_PCI,M_PCI,E_NOHSDP,M_NOHSDP,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_MINRTY,M_MINRTY,E_LIMENG,M_LIMENG,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV,MP_POV,EP_UNEMP,MP_UNEMP,EP_PCI,MP_PCI,EP_NOHSDP,MP_NOHSDP,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_MINRTY,MP_MINRTY,EP_LIMENG,MP_LIMENG,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV,EPL_UNEMP,EPL_PCI,EPL_NOHSDP,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,SPL_THEME2,RPL_THEME2,EPL_MINRTY,EPL_LIMENG,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV,F_UNEMP,F_PCI,F_NOHSDP,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_THEME2,F_MINRTY,F_LIMENG,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_UNINSUR,M_UNINSUR,EP_UNINSUR,MP_UNINSUR,E_DAYPOP
24,MARYLAND,MD,24031,Montgomery,24031700811,"Census Tract 7008.11, Montgomery County, Maryland",0.583330237538,4336,471,1583,36,1355,93,584,403,78,63,29486,3826,354,171,506,98,1034,249,312,113,199,92,3290,508,355,183,143,53,0,12,91,50,40,44,14,10,13.5,8.4,3.2,2.6,29486.0,3826.0,12.6,5.6,11.7,2.3,23.8,5.1,7.2,2.6,14.7,6.8,75.9,8.3,8.7,4.4,9.0,3.4,0.0,2.0,6.7,3.7,3.0,3.2,0.3,0.2,0.7464,0.2095,0.7205,0.6988,2.3752,0.6199,0.3177,0.6362,0.1915,0.8264,1.9718,0.4841,0.7277,0.9107,1.6384,0.9027,0.5483,0.0,0.9222,0.3316,0.5504,2.3525,0.5715,8.3379,0.6936,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,2,323,170,7.5,3.8,1666
24,MARYLAND,MD,24021,Frederick,24021750801,"Census Tract 7508.01, Frederick County, Maryland",0.825815421006,2979,240,1571,59,1498,89,388,148,78,54,36227,3914,221,105,558,87,422,67,489,131,111,79,632,387,24,52,405,124,0,12,55,76,215,85,104,43,13.5,5.1,4.2,2.8,36227.0,3914.0,10.4,5.0,18.7,3.2,14.2,1.9,17.0,4.5,7.4,5.3,21.2,12.9,0.8,1.8,25.8,7.9,0.0,2.0,3.7,5.1,14.4,5.6,3.5,1.4,0.7464,0.3642,0.5259,0.6124,2.2489,0.5845,0.7486,0.0836,0.862,0.4654,2.1596,0.6481,0.2745,0.3883,0.6628,0.2961,0.7896,0.0,0.8163,0.7796,0.8862,3.2717,0.9184,8.343,0.6944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,64,3.5,2.2,5721
24,MARYLAND,MD,24510,Baltimore City,24510280402,"Census Tract 2804.02, Baltimore city, Maryland",0.216878126624,1634,236,700,19,604,58,219,136,113,68,22145,3123,157,75,321,61,256,111,223,68,86,59,1632,236,0,48,5,14,0,12,0,17,103,45,5,4,13.4,8.4,13.1,7.2,22145.0,3123.0,12.9,5.4,19.6,4.3,15.7,6.4,13.7,4.7,14.2,9.8,99.9,0.6,0.0,3.1,0.7,2.1,0.0,4.5,0.0,2.8,17.1,7.2,0.3,0.2,0.7428,0.94,0.8934,0.7082,3.2844,0.8909,0.7954,0.1124,0.7132,0.8076,2.4286,0.7962,0.995,0.0,0.995,0.4914,0.2673,0.0,0.0,0.8179,0.5504,1.6356,0.2991,8.3436,0.6951,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,79,61,4.8,3.9,922
24,MARYLAND,MD,24045,Wicomico,24045010101,"Census Tract 101.01, Wicomico County, Maryland",5.477987762758,6140,490,2519,128,2375,153,709,302,199,106,24926,2073,166,78,910,143,1257,225,745,276,277,136,2416,654,111,121,225,113,0,17,86,76,170,111,120,67,11.7,4.9,6.0,3.1,24926.0,2073.0,4.1,1.9,14.8,2.5,20.5,3.3,12.4,4.3,11.7,5.7,39.3,10.2,1.9,2.1,8.9,4.5,0.0,1.3,3.6,3.2,7.2,4.7,2.0,1.1,0.6915,0.5961,0.8343,0.1988,2.3207,0.6062,0.5166,0.348,0.6373,0.7147,2.2166,0.6806,0.4625,0.5807,1.0432,0.5267,0.5454,0.0,0.8091,0.6004,0.8127,2.7676,0.771,8.3481,0.6958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,129,3.2,2.1,11349
24,MARYLAND,MD,24005,Baltimore,24005401102,"Census Tract 4011.02, Baltimore County, Maryland",1.337579722334,910,108,507,20,445,37,108,47,29,35,33373,4858,64,35,192,36,125,58,139,49,5,13,772,121,30,52,152,49,0,12,3,13,67,32,7,5,11.9,5.4,5.8,7.0,33373.0,4858.0,9.1,4.9,21.1,4.5,13.7,6.2,15.4,6.1,1.1,3.1,84.8,8.7,3.5,6.0,30.0,9.7,0.0,6.2,0.7,3.1,15.1,7.1,0.8,0.5,0.6987,0.5788,0.6045,0.531,2.413,0.6409,0.8559,0.0728,0.7912,0.0252,1.7451,0.3027,0.7831,0.7363,1.5194,0.8321,0.8177,0.0,0.3581,0.7919,0.7089,2.6766,0.7211,8.3541,0.6965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,1.2,1.2,7237
24,MARYLAND,MD,24001,Allegany,24001001300,"Census Tract 13, Allegany County, Maryland",3.747228404662,5308,247,999,39,934,56,215,89,53,32,10949,1152,988,150,549,64,380,76,425,82,67,41,2670,304,24,70,90,43,14,13,0,24,60,37,3189,199,10.1,4.1,4.7,2.7,10949.0,1152.0,21.7,3.1,10.3,1.2,7.2,1.4,20.1,4.0,7.2,4.4,50.3,5.2,0.5,1.4,9.0,4.3,1.4,1.3,0.0,2.6,6.4,3.9,60.1,2.5,0.6279,0.44,0.9914,0.8999,2.9592,0.8078,0.2327,0.018,0.9285,0.4524,1.6316,0.2348,0.554,0.2968,0.8508,0.3898,0.5483,0.81,0.0,0.5643,0.9921,2.9147,0.8223,8.3563,0.6973,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,3,62,33,2.9,1.6,6082
24,MARYLAND,MD,24005,Baltimore,24005401200,"Census Tract 4012, Baltimore County, Maryland",0.754905472094,3061,378,1260,52,1123,106,445,220,116,63,34841,5164,255,100,390,87,657,178,399,132,78,55,2572,406,85,68,34,38,0,12,36,37,63,44,12,8,14.7,6.7,6.8,3.6,34841.0,5164.0,12.1,4.1,12.7,2.7,21.5,5.2,13.1,3.7,6.9,4.9,84.0,8.3,2.9,2.3,2.7,3.0,0.0,2.5,3.2,3.3,5.6,3.9,0.4,0.3,0.7731,0.6741,0.5627,0.6808,2.6907,0.7392,0.3761,0.4308,0.6799,0.4316,1.9184,0.4473,0.7774,0.6859,1.4633,0.7939,0.3905,0.0,0.7745,0.5231,0.6023,2.2904,0.5368,8.3628,0.698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,131,5.4,4.2,2014
24,MARYLAND,MD,24031,Montgomery,24031701423,"Census Tract 7014.23, Montgomery County, Maryland",0.40466385365,5172,392,1840,35,1778,60,651,329,216,96,31259,2853,265,123,369,83,1521,270,423,151,268,87,4613,416,175,108,610,107,0,17,28,31,169,89,0,17,12.6,6.3,7.3,3.2,31259.0,2853.0,7.8,3.6,7.1,1.6,29.4,4.7,8.2,2.9,15.1,4.9,89.2,4.4,3.7,2.2,33.2,5.8,0.0,1.7,1.6,1.8,9.5,5.0,0.0,0.3,0.7189,0.7225,0.67,0.4597,2.5711,0.6886,0.0944,0.9251,0.2825,0.8379,2.1399,0.6308,0.8163,0.7507,1.567,0.8624,0.8437,0.0,0.5706,0.6705,0.0,2.0848,0.461,8.3628,0.698,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,581,174,11.2,3.2,1252
24,MARYLAND,MD,24031,Montgomery,24031703209,"Census Tract 7032.09, Montgomery County, Maryland",0.689156934718,6504,493,2466,38,2332,109,520,284,325,177,36570,5176,435,275,844,143,1708,234,890,261,190,117,4135,703,437,224,1235,208,0,17,16,31,210,102,0,17,8.0,4.5,9.1,5.3,36570.0,5176.0,9.9,6.1,13.0,2.6,26.3,3.0,13.7,3.8,8.1,5.0,63.6,9.7,7.7,3.9,50.1,8.4,0.0,1.3,0.7,1.3,9.0,4.3,0.0,0.3,0.5195,0.8403,0.5151,0.58,2.4549,0.6517,0.397,0.8048,0.7132,0.5144,2.4294,0.797,0.6434,0.8927,1.5361,0.8437,0.9294,0.0,0.3581,0.6553,0.0,1.9428,0.4075,8.3632,0.6994,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,858,419,13.2,6.2,3135
24,MARYLAND,MD,24001,Allegany,24001000800,"Census Tract 8, Allegany County, Maryland",1.263142731652,2081,189,1045,53,789,68,724,220,143,71,16295,1971,230,88,271,47,537,100,507,120,134,48,218,281,0,48,30,19,0,12,5,14,114,46,0,12,34.8,9.5,14.4,6.6,16295.0,1971.0,18.4,6.4,13.0,2.3,25.8,4.2,24.4,5.5,17.0,6.0,10.5,13.5,0.0,2.5,2.9,1.8,0.0,3.1,0.6,1.8,14.4,5.6,0.0,0.6,0.9639,0.9552,0.969,0.8509,3.739,0.9639,0.397,0.7666,0.9747,0.8797,3.018,0.9704,0.1131,0.0,0.1131,0.0418,0.3984,0.0,0.3206,0.7796,0.0,1.4986,0.2507,8.3687,0.7001,1,1,1,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,144,80,6.9,3.9,1971
24,MARYLAND,MD,24033,Prince George's,24033801807,"Census Tract 8018.07, Prince George's County, Maryland",1.139229472384,4720,553,2136,58,2038,90,384,225,223,160,32413,3767,373,185,621,114,928,280,496,139,216,115,4677,554,16,53,1123,209,0,12,15,25,272,123,28,14,8.2,4.9,7.9,5.5,32413.0,3767.0,11.1,5.4,13.2,2.2,19.7,5.5,10.5,3.2,10.6,5.6,99.1,1.7,0.3,1.2,52.6,9.7,0.0,1.5,0.7,1.3,13.3,6.0,0.6,0.3,0.5318,0.7695,0.6376,0.6434,2.5823,0.6936,0.4171,0.2896,0.4942,0.6635,1.8644,0.4003,0.9791,0.2133,1.1924,0.6232,0.9388,0.0,0.3581,0.7572,0.6787,2.7328,0.7493,8.3719,0.7009,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,2,301,139,6.4,3.1,1721
24,MARYLAND,MD,24031,Montgomery,24031701900,"Census Tract 7019, Montgomery County, Maryland",0.175796873824,3249,503,1319,26,1172,90,727,534,92,121,33470,5982,612,269,165,36,608,118,114,84,152,96,2168,536,736,378,183,95,0,12,177,124,224,101,5,3,23.0,15.8,3.9,4.7,33470.0,5982.0,27.7,9.4,5.1,1.3,18.7,2.2,3.5,2.6,13.0,8.1,66.7,12.9,24.4,12.0,13.9,7.2,0.0,2.4,15.1,10.6,19.1,8.3,0.2,0.1,0.9025,0.3114,0.6023,0.9553,2.7715,0.763,0.0331,0.2226,0.0108,0.7594,1.0259,0.0354,0.6585,0.9885,1.647,0.9092,0.6347,0.0,0.9906,0.8439,0.4705,2.9397,0.8331,8.3841,0.7016,1,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0,1,4,898,434,27.7,10.2,989
24,MARYLAND,MD,24005,Baltimore,24005402305,"Census Tract 4023.05, Baltimore County, Maryland",0.621748544844,2045,179,835,35,796,47,179,99,141,65,30350,3778,45,44,240,71,447,130,203,66,91,56,1728,190,56,61,373,93,0,12,13,19,109,46,5,5,8.8,4.9,10.9,4.8,30350.0,3778.0,3.2,3.1,11.7,3.8,21.9,6.1,9.9,3.4,11.4,7.1,84.5,5.7,2.9,3.2,44.7,11.0,0.0,3.8,1.6,2.4,13.7,5.7,0.2,0.2,0.5629,0.9032,0.6981,0.1463,2.3105,0.604,0.3177,0.4647,0.4422,0.7032,1.9278,0.453,0.7788,0.6859,1.4647,0.7954,0.8977,0.0,0.5706,0.7666,0.4705,2.7054,0.7399,8.4084,0.7023,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,348,154,17.0,7.1,1181
24,MARYLAND,MD,24031,Montgomery,24031706012,"Census Tract 7060.12, Montgomery County, Maryland",0.805579042982,3316,264,1813,56,1737,84,443,149,110,70,52064,6551,109,61,870,99,622,124,303,68,161,70,1781,316,305,139,1231,93,0,12,59,32,241,77,7,5,13.4,4.3,6.3,3.9,52064.0,6551.0,4.2,2.3,26.2,3.0,18.8,3.4,9.1,2.1,9.3,4.0,53.7,8.5,9.9,4.5,67.9,4.7,0.0,1.8,3.4,1.8,13.9,4.5,0.2,0.1,0.7428,0.6243,0.1744,0.2061,1.7476,0.4371,0.9575,0.2269,0.3671,0.5994,2.1509,0.6402,0.5836,0.9287,1.5123,0.8256,0.9697,0.0,0.7954,0.7695,0.4705,3.0051,0.8475,8.4159,0.703,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,3,169,81,5.1,2.3,7799
24,MARYLAND,MD,24031,Montgomery,24031701800,"Census Tract 7018, Montgomery County, Maryland",0.594484338216,4897,280,1951,73,1880,94,471,194,244,110,45584,3879,353,104,792,90,989,196,439,121,133,67,2727,335,160,94,885,128,0,12,79,55,319,87,17,9,9.6,3.9,8.4,3.4,45584.0,3879.0,9.7,2.8,16.2,1.8,20.2,3.8,9.0,2.4,7.1,3.6,55.7,6.1,3.4,2.0,45.4,6.4,0.0,1.6,4.2,2.9,17.0,4.6,0.3,0.2,0.6084,0.7977,0.286,0.572,2.2641,0.5896,0.603,0.3264,0.3584,0.4452,1.733,0.2934,0.5922,0.732,1.3242,0.7089,0.9013,0.0,0.8429,0.8165,0.5504,3.1111,0.8772,8.4324,0.7038,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,362,173,7.4,3.5,4419
24,MARYLAND,MD,24033,Prince George's,24033801904,"Census Tract 8019.04, Prince George's County, Maryland",1.47980541336,3117,361,1294,67,1239,83,453,216,159,100,30983,4309,150,91,469,71,622,230,499,161,233,118,2672,402,1,46,26,30,0,12,11,23,238,112,32,29,14.7,6.9,9.7,5.9,30983.0,4309.0,6.7,4.0,15.0,2.6,20.0,7.0,16.1,5.5,18.8,9.4,85.7,8.3,0.0,1.6,2.0,2.4,0.0,2.5,0.9,1.9,19.2,8.8,1.0,0.9,0.7731,0.8627,0.683,0.3847,2.7035,0.7435,0.5324,0.312,0.8237,0.9128,2.5809,0.8591,0.7903,0.0,0.7903,0.3581,0.3631,0.0,0.4171,0.8454,0.7341,2.3597,0.5766,8.4344,0.7045,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,291,160,9.4,4.8,2551
24,MARYLAND,MD,24005,Baltimore,24005401301,"Census Tract 4013.01, Baltimore County, Maryland",0.446267116354,3913,302,1523,27,1413,91,396,196,310,139,26504,3609,429,138,646,170,914,169,358,133,209,106,3562,327,32,57,0,17,0,12,15,18,171,112,5,12,10.2,4.7,13.9,5.9,26504.0,3609.0,16.0,4.5,16.5,4.1,23.4,3.9,9.1,3.3,14.8,7.5,91.0,4.6,0.9,1.5,0.0,1.1,0.0,2.1,1.1,1.3,12.1,7.9,0.1,0.3,0.6344,0.9523,0.799,0.8012,3.1869,0.8656,0.6203,0.5987,0.3671,0.8293,2.4154,0.7905,0.8329,0.4171,1.25,0.6556,0.0,0.0,0.4705,0.7327,0.379,1.5822,0.2818,8.4345,0.7052,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,333,219,8.5,5.4,2911
24,MARYLAND,MD,24033,Prince George's,24033801802,"Census Tract 8018.02, Prince George's County, Maryland",0.41567934371,3584,472,1752,28,1574,107,584,371,200,104,28414,3508,141,64,531,107,759,268,439,152,228,125,3551,473,0,48,405,127,0,12,38,46,426,150,0,12,16.3,10.0,9.8,5.3,28414.0,3508.0,5.8,2.7,14.8,3.4,21.2,6.9,12.2,4.1,14.5,7.9,99.1,2.0,0.0,1.4,23.1,7.2,0.0,1.8,2.4,3.0,27.1,8.9,0.0,0.3,0.8129,0.8685,0.75,0.3163,2.7477,0.7558,0.5166,0.4035,0.6192,0.817,2.3563,0.763,0.9791,0.0,0.9791,0.4777,0.7644,0.0,0.6844,0.9053,0.0,2.3541,0.573,8.4372,0.7059,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,2,193,120,5.4,3.4,2097
24,MARYLAND,MD,24005,Baltimore,24005430900,"Census Tract 4309, Baltimore County, Maryland",0.561513544028,4852,774,2184,120,1855,214,1083,688,143,114,24565,4102,800,326,386,133,1031,389,385,207,153,98,2880,907,711,385,112,90,0,12,53,55,284,122,6,15,22.3,12.7,5.1,4.1,24565.0,4102.0,24.6,9.0,8.0,3.2,21.2,7.3,7.9,4.1,8.2,5.2,59.4,16.1,16.3,8.5,5.1,4.1,0.0,1.5,2.9,3.0,15.3,6.6,0.1,0.3,0.8981,0.4855,0.8458,0.9287,3.1581,0.8569,0.1333,0.4035,0.2558,0.5209,1.3135,0.0853,0.6196,0.9741,1.5937,0.8775,0.4575,0.0,0.7421,0.797,0.379,2.3756,0.586,8.4409,0.7066,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,320,196,6.6,4.2,2027
24,MARYLAND,MD,24037,St. Mary's,24037875100,"Census Tract 8751, St. Mary's County, Maryland",20.87822047523,5726,625,1699,62,1654,76,325,202,116,67,32515,3083,489,164,1112,188,1541,448,562,183,60,47,913,892,10,68,20,33,39,36,59,52,155,71,463,187,6.2,4.0,4.5,2.5,32515.0,3083.0,12.9,4.2,19.4,3.2,26.9,7.3,10.7,3.3,3.6,2.8,15.9,15.5,0.2,1.2,1.2,2.0,2.3,2.1,3.6,3.2,9.4,4.2,8.1,3.1,0.4053,0.4082,0.6362,0.7082,2.1579,0.5556,0.7875,0.8365,0.5094,0.1772,2.3106,0.7377,0.201,0.1765,0.3775,0.1556,0.3141,0.8562,0.8091,0.6655,0.9503,3.5952,0.9762,8.4412,0.7074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,914,555,17.3,9.4,6480
24,MARYLAND,MD,24043,Washington,24043011400,"Census Tract 114, Washington County, Maryland",18.813883274908,5893,476,2406,174,2245,179,646,275,216,122,34620,3798,416,137,1212,163,1285,233,785,203,193,110,330,687,64,97,141,117,21,32,10,25,78,66,273,112,11.5,4.7,7.1,3.8,34620.0,3798.0,10.0,3.1,20.6,2.7,21.8,3.5,14.0,3.5,8.6,4.9,5.6,11.7,1.1,1.7,5.9,4.9,0.9,1.3,0.4,1.1,3.5,2.9,4.6,1.9,0.685,0.7023,0.5677,0.585,2.54,0.6741,0.8415,0.4575,0.7283,0.5584,2.5857,0.8605,0.0346,0.4625,0.4971,0.2111,0.4784,0.7803,0.2695,0.3772,0.915,2.8204,0.7962,8.4432,0.7081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,108,103,1.9,1.9,5325
24,MARYLAND,MD,24045,Wicomico,24045000200,"Census Tract 2, Wicomico County, Maryland",0.615305274668,1742,225,898,78,781,97,310,167,86,45,32234,5106,65,49,289,64,352,116,317,110,46,30,783,266,47,60,141,51,0,12,0,17,131,54,109,103,17.8,8.3,9.8,4.8,32234.0,5106.0,5.0,3.8,16.6,3.9,20.2,6.1,18.2,5.4,5.9,3.8,44.9,14.1,2.9,3.7,15.7,5.6,0.0,3.6,0.0,2.2,16.8,5.9,6.3,5.9,0.841,0.8685,0.6434,0.268,2.6209,0.7074,0.6297,0.3264,0.8945,0.3646,2.2152,0.6799,0.5137,0.6859,1.1996,0.6268,0.6614,0.0,0.0,0.8158,0.9395,2.4167,0.6077,8.4524,0.7088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,230,153,13.2,7.9,5029
24,MARYLAND,MD,24001,Allegany,24001000100,"Census Tract 1, Allegany County, Maryland",187.937386733294,3665,241,2189,76,1562,123,534,261,119,68,24648,3347,290,94,844,120,681,95,616,148,76,44,139,329,0,48,9,18,436,106,54,53,65,53,34,16,14.7,7.1,7.4,4.3,24648.0,3347.0,10.9,3.5,23.0,3.0,18.6,2.3,17.0,4.0,4.9,2.8,3.8,9.0,0.0,1.4,0.4,0.8,19.9,4.9,3.5,3.4,4.2,3.4,0.9,0.4,0.7731,0.7319,0.8415,0.6333,2.9798,0.815,0.9063,0.2147,0.862,0.286,2.269,0.7117,0.0202,0.0,0.0202,0.0115,0.2421,0.9921,0.8019,0.4285,0.7255,3.1901,0.9003,8.4591,0.7095,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,2,266,124,7.3,3.4,1372
24,MARYLAND,MD,24001,Allegany,24001002000,"Census Tract 20, Allegany County, Maryland",26.800044842252,5550,448,2490,114,2282,144,898,348,151,83,23324,1748,192,85,1083,170,1292,225,1083,299,245,134,146,642,4,66,72,78,178,98,40,60,110,71,5,5,16.2,6.3,5.9,3.3,23324.0,1748.0,4.9,2.2,19.5,2.9,23.3,3.6,19.5,5.4,10.7,5.8,2.6,11.6,0.1,1.3,2.9,3.2,7.1,3.9,1.8,2.6,4.8,3.0,0.1,0.1,0.8121,0.5867,0.8725,0.2586,2.5299,0.6705,0.7925,0.585,0.9176,0.6693,2.9644,0.9617,0.013,0.1621,0.1751,0.0591,0.3984,0.9429,0.6023,0.4675,0.379,2.7901,0.7832,8.4595,0.7103,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,2,190,100,3.4,1.7,2798
24,MARYLAND,MD,24017,Charles,24017850802,"Census Tract 8508.02, Charles County, Maryland",15.04544126806,5178,463,1963,80,1882,108,269,134,117,78,33736,3038,252,113,468,57,1420,282,553,152,265,128,3558,572,169,178,157,113,49,31,125,106,40,36,5,3,5.2,2.7,4.3,3.0,33736.0,3038.0,7.8,3.4,9.0,1.4,27.4,4.9,10.8,3.1,14.1,6.8,68.7,9.2,3.6,3.8,8.0,5.8,2.5,1.6,6.6,5.6,2.1,1.9,0.1,0.1,0.3266,0.3822,0.5922,0.4597,1.7607,0.4408,0.178,0.8624,0.521,0.8026,2.364,0.7666,0.6758,0.7442,1.42,0.7666,0.5245,0.8627,0.9186,0.2341,0.379,2.9189,0.8244,8.4636,0.711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,278,155,5.4,3.0,8530
24,MARYLAND,MD,24031,Montgomery,24031700904,"Census Tract 7009.04, Montgomery County, Maryland",0.43509448278,3229,391,1637,48,1447,111,532,241,102,67,34115,4998,315,213,364,92,617,183,231,86,118,56,2379,432,514,194,1354,131,0,12,174,79,358,112,0,12,16.7,7.2,5.3,3.4,34115.0,4998.0,14.1,8.9,11.3,3.1,19.1,5.2,7.2,2.9,8.2,3.9,73.7,10.0,16.8,6.0,82.7,7.6,0.0,2.0,12.0,5.4,24.7,7.5,0.0,0.4,0.8215,0.5159,0.5814,0.7529,2.6717,0.7334,0.2939,0.2478,0.1915,0.5209,1.2541,0.0686,0.7147,0.9769,1.6916,0.933,0.9878,0.0,0.9777,0.8887,0.0,2.8542,0.8049,8.4716,0.7117,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,2,3,495,244,15.4,6.5,8714
24,MARYLAND,MD,24033,Prince George's,24033801906,"Census Tract 8019.06, Prince George's County, Maryland",0.723625804666,1818,195,710,44,653,59,96,52,87,47,27394,2916,218,106,294,63,409,128,267,107,96,52,1442,223,58,61,183,57,0,12,0,17,74,43,0,12,5.3,2.9,8.6,4.7,27394.0,2916.0,18.0,8.3,16.2,3.7,22.5,6.6,14.7,5.7,14.7,7.9,79.3,8.9,3.5,3.7,25.8,7.9,0.0,4.5,0.0,2.6,11.3,6.5,0.0,0.7,0.3338,0.8085,0.7781,0.8437,2.7641,0.7601,0.603,0.5245,0.763,0.8264,2.7169,0.9003,0.75,0.7363,1.4863,0.8112,0.7896,0.0,0.0,0.7153,0.0,1.5049,0.2536,8.4722,0.7124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,53,4.9,3.0,1413
24,MARYLAND,MD,24510,Baltimore City,24510280302,"Census Tract 2803.02, Baltimore city, Maryland",0.369120847938,2464,289,1118,47,999,72,438,197,112,61,25487,2912,143,64,267,53,619,145,273,91,212,65,2368,294,0,48,213,60,0,12,11,19,283,85,0,12,17.8,7.7,8.5,4.1,25487.0,2912.0,8.9,3.8,10.8,2.5,25.1,5.1,11.1,3.6,21.2,6.4,96.1,4.0,0.0,2.1,19.1,5.4,0.0,2.9,1.1,1.9,28.3,8.3,0.0,0.5,0.841,0.8042,0.8192,0.5216,2.986,0.8172,0.2651,0.7277,0.5448,0.9445,2.4821,0.8165,0.9099,0.0,0.9099,0.4308,0.7154,0.0,0.4705,0.9133,0.0,2.0992,0.466,8.4772,0.7132,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,3,98,65,4.0,2.5,639
24,MARYLAND,MD,24510,Baltimore City,24510272003,"Census Tract 2720.03, Baltimore city, Maryland",0.746997717032,6122,662,2131,103,2041,139,653,381,181,78,31802,5160,279,160,931,218,1778,383,640,215,267,172,2614,810,87,112,455,157,0,17,11,26,309,180,12,12,10.7,6.1,6.8,3.0,31802.0,5160.0,7.5,4.2,15.2,3.6,29.0,5.4,10.5,3.7,13.1,8.4,42.7,12.4,1.5,2.0,21.4,7.3,0.0,1.5,0.5,1.3,15.1,8.6,0.2,0.2,0.6604,0.6741,0.6585,0.4431,2.4361,0.646,0.5411,0.9121,0.4942,0.7659,2.7133,0.8974,0.4986,0.5281,1.0267,0.5166,0.7464,0.0,0.2932,0.7919,0.4705,2.302,0.5434,8.4781,0.7139,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,731,375,12.0,6.3,2960
24,MARYLAND,MD,24510,Baltimore City,24510260403,"Census Tract 2604.03, Baltimore city, Maryland",0.659031326168,1681,277,784,33,698,80,471,239,53,50,21159,3399,115,64,131,67,557,196,222,127,184,76,1540,321,0,48,248,89,0,12,0,17,227,97,0,12,28.0,12.6,6.1,5.7,21159.0,3399.0,11.4,6.1,7.8,4.1,33.1,10.3,13.2,7.6,26.4,10.5,91.6,11.7,0.0,3.2,31.6,11.3,0.0,4.1,0.0,2.4,32.5,12.6,0.0,0.7,0.9371,0.6062,0.9135,0.6578,3.1146,0.8425,0.1282,0.9755,0.6857,0.9769,2.7663,0.9184,0.8386,0.0,0.8386,0.3847,0.8314,0.0,0.0,0.9314,0.0,1.7628,0.3526,8.4823,0.7146,1,0,1,0,2,0,1,0,1,2,0,0,0,0,0,0,1,0,1,5,44,39,2.6,2.2,977
