trip_id,arrival_time,departure_time,stop_id,stop_sequence
123,05:21:46,05:21:46,14,3
123,05:24:22,05:24:22,13,4
123,05:26:28,05:26:28,18,5
123,05:29:16,05:29:16,12,6
123,05:31:52,05:31:52,11,7
123,05:34:45,05:34:45,10,8
123,05:36:32,05:36:32,9,9
123,05:38:07,05:38:07,8,10
123,05:40:23,05:40:23,7,11
123,05:42:41,05:42:41,6,12
123,05:44:35,05:44:35,5,13
123,05:47:04,05:47:04,4,14
123,05:53:21,05:53:21,3,15
123,05:58:19,05:58:19,17,16
123,06:00:42,06:00:42,2,17
123,06:04:17,06:04:17,1,18
123,06:06:15,06:06:15,0,19
124,05:24:00,05:24:00,15,1
124,05:25:43,05:25:43,16,2
124,05:29:46,05:29:46,14,3
124,05:32:22,05:32:22,13,4
124,05:34:28,05:34:28,18,5
124,05:37:16,05:37:16,12,6
124,05:39:52,05:39:52,11,7
124,05:42:45,05:42:45,10,8
124,05:44:32,05:44:32,9,9
124,05:46:07,05:46:07,8,10
124,05:48:23,05:48:23,7,11
124,05:50:41,05:50:41,6,12
124,05:52:35,05:52:35,5,13
124,05:55:04,05:55:04,4,14
124,06:01:21,06:01:21,3,15
124,06:06:19,06:06:19,17,16
124,06:08:42,06:08:42,2,17
124,06:12:17,06:12:17,1,18
124,06:14:15,06:14:15,0,19
125,05:32:00,05:32:00,15,1
125,05:33:43,05:33:43,16,2
125,05:37:46,05:37:46,14,3
125,05:40:22,05:40:22,13,4
125,05:42:28,05:42:28,18,5
125,05:45:16,05:45:16,12,6
125,05:47:52,05:47:52,11,7
125,05:50:45,05:50:45,10,8
125,05:52:32,05:52:32,9,9
125,05:54:07,05:54:07,8,10
125,05:56:23,05:56:23,7,11
125,05:58:41,05:58:41,6,12
125,06:00:35,06:00:35,5,13
125,06:03:04,06:03:04,4,14
125,06:09:21,06:09:21,3,15
125,06:14:19,06:14:19,17,16
125,06:16:42,06:16:42,2,17
125,06:20:17,06:20:17,1,18
125,06:22:15,06:22:15,0,19
126,05:40:00,05:40:00,15,1
126,05:41:43,05:41:43,16,2
126,05:45:46,05:45:46,14,3
126,05:48:22,05:48:22,13,4
126,05:50:28,05:50:28,18,5
126,05:53:16,05:53:16,12,6
126,05:55:52,05:55:52,11,7
126,05:58:45,05:58:45,10,8
126,06:00:32,06:00:32,9,9
126,06:02:07,06:02:07,8,10
126,06:04:23,06:04:23,7,11
126,06:06:41,06:06:41,6,12
126,06:08:35,06:08:35,5,13
126,06:11:04,06:11:04,4,14
126,06:17:21,06:17:21,3,15
126,06:22:19,06:22:19,17,16
126,06:24:42,06:24:42,2,17
126,06:28:17,06:28:17,1,18
126,06:30:15,06:30:15,0,19
127,05:48:00,05:48:00,15,1
127,05:49:43,05:49:43,16,2
127,05:53:46,05:53:46,14,3
127,05:56:22,05:56:22,13,4
127,05:58:28,05:58:28,18,5
127,06:01:16,06:01:16,12,6
127,06:03:52,06:03:52,11,7
127,06:06:45,06:06:45,10,8
127,06:08:32,06:08:32,9,9
127,06:10:07,06:10:07,8,10
127,06:12:23,06:12:23,7,11
127,06:14:41,06:14:41,6,12
127,06:16:35,06:16:35,5,13
127,06:19:04,06:19:04,4,14
127,06:25:21,06:25:21,3,15
127,06:30:19,06:30:19,17,16
127,06:32:42,06:32:42,2,17
127,06:36:17,06:36:17,1,18
127,06:38:15,06:38:15,0,19
128,05:56:00,05:56:00,15,1
128,05:57:43,05:57:43,16,2
128,06:01:46,06:01:46,14,3
128,06:04:22,06:04:22,13,4
128,06:06:28,06:06:28,18,5
128,06:09:16,06:09:16,12,6
128,06:11:52,06:11:52,11,7
128,06:14:45,06:14:45,10,8
128,06:16:32,06:16:32,9,9
128,06:18:07,06:18:07,8,10
128,06:20:23,06:20:23,7,11
128,06:22:41,06:22:41,6,12
128,06:24:35,06:24:35,5,13
128,06:27:04,06:27:04,4,14
128,06:33:21,06:33:21,3,15
128,06:38:19,06:38:19,17,16
128,06:40:42,06:40:42,2,17
128,06:44:17,06:44:17,1,18
128,06:46:15,06:46:15,0,19
129,06:04:00,06:04:00,15,1
129,06:05:43,06:05:43,16,2
129,06:09:46,06:09:46,14,3
129,06:12:22,06:12:22,13,4
129,06:14:28,06:14:28,18,5
129,06:17:16,06:17:16,12,6
129,06:19:52,06:19:52,11,7
129,06:22:45,06:22:45,10,8
129,06:24:32,06:24:32,9,9
129,06:26:07,06:26:07,8,10
129,06:28:23,06:28:23,7,11
129,06:30:41,06:30:41,6,12
129,06:32:35,06:32:35,5,13
129,06:35:04,06:35:04,4,14
129,06:41:21,06:41:21,3,15
129,06:46:19,06:46:19,17,16
129,06:48:42,06:48:42,2,17
129,06:52:17,06:52:17,1,18
129,06:54:15,06:54:15,0,19
130,06:12:00,06:12:00,15,1
130,06:13:43,06:13:43,16,2
130,06:17:46,06:17:46,14,3
130,06:20:22,06:20:22,13,4
130,06:22:28,06:22:28,18,5
130,06:25:16,06:25:16,12,6
130,06:27:52,06:27:52,11,7
130,06:30:45,06:30:45,10,8
130,06:32:32,06:32:32,9,9
130,06:34:07,06:34:07,8,10
130,06:36:23,06:36:23,7,11
130,06:38:41,06:38:41,6,12
130,06:40:35,06:40:35,5,13
130,06:43:04,06:43:04,4,14
130,06:49:21,06:49:21,3,15
130,06:54:19,06:54:19,17,16
130,06:56:42,06:56:42,2,17
130,07:00:17,07:00:17,1,18
130,07:02:15,07:02:15,0,19
131,06:20:00,06:20:00,15,1
131,06:21:43,06:21:43,16,2
131,06:25:46,06:25:46,14,3
131,06:28:22,06:28:22,13,4
131,06:30:28,06:30:28,18,5
131,06:33:16,06:33:16,12,6
131,06:35:52,06:35:52,11,7
131,06:38:45,06:38:45,10,8
131,06:40:32,06:40:32,9,9
131,06:42:07,06:42:07,8,10
131,06:44:23,06:44:23,7,11
131,06:46:41,06:46:41,6,12
131,06:48:35,06:48:35,5,13
131,06:51:04,06:51:04,4,14
131,06:57:21,06:57:21,3,15
131,07:02:19,07:02:19,17,16
131,07:04:42,07:04:42,2,17
131,07:08:17,07:08:17,1,18
131,07:10:15,07:10:15,0,19
132,06:28:00,06:28:00,15,1
132,06:29:43,06:29:43,16,2
132,06:33:46,06:33:46,14,3
132,06:36:22,06:36:22,13,4
132,06:38:28,06:38:28,18,5
132,06:41:16,06:41:16,12,6
132,06:43:52,06:43:52,11,7
132,06:46:45,06:46:45,10,8
132,06:48:32,06:48:32,9,9
132,06:50:07,06:50:07,8,10
132,06:52:23,06:52:23,7,11
132,06:54:41,06:54:41,6,12
132,06:56:35,06:56:35,5,13
132,06:59:04,06:59:04,4,14
132,07:05:21,07:05:21,3,15
132,07:10:19,07:10:19,17,16
132,07:12:42,07:12:42,2,17
132,07:16:17,07:16:17,1,18
132,07:18:15,07:18:15,0,19
133,06:36:00,06:36:00,15,1
133,06:37:43,06:37:43,16,2
133,06:41:46,06:41:46,14,3
133,06:44:22,06:44:22,13,4
133,06:46:28,06:46:28,18,5
133,06:49:16,06:49:16,12,6
133,06:51:52,06:51:52,11,7
133,06:54:45,06:54:45,10,8
133,06:56:32,06:56:32,9,9
133,06:58:07,06:58:07,8,10
133,07:00:23,07:00:23,7,11
133,07:02:41,07:02:41,6,12
133,07:04:35,07:04:35,5,13
133,07:07:04,07:07:04,4,14
133,07:13:21,07:13:21,3,15
133,07:18:19,07:18:19,17,16
133,07:20:42,07:20:42,2,17
133,07:24:17,07:24:17,1,18
133,07:26:15,07:26:15,0,19
134,06:44:00,06:44:00,15,1
134,06:45:43,06:45:43,16,2
134,06:49:46,06:49:46,14,3
134,06:52:22,06:52:22,13,4
134,06:54:28,06:54:28,18,5
134,06:57:16,06:57:16,12,6
134,06:59:52,06:59:52,11,7
134,07:02:45,07:02:45,10,8
134,07:04:32,07:04:32,9,9
134,07:06:07,07:06:07,8,10
134,07:08:23,07:08:23,7,11
134,07:10:41,07:10:41,6,12
134,07:12:35,07:12:35,5,13
134,07:15:04,07:15:04,4,14
134,07:21:21,07:21:21,3,15
134,07:26:19,07:26:19,17,16
134,07:28:42,07:28:42,2,17
134,07:32:17,07:32:17,1,18
134,07:34:15,07:34:15,0,19
135,06:52:00,06:52:00,15,1
135,06:53:43,06:53:43,16,2
135,06:57:46,06:57:46,14,3
135,07:00:22,07:00:22,13,4
135,07:02:28,07:02:28,18,5
135,07:05:16,07:05:16,12,6
135,07:07:52,07:07:52,11,7
135,07:10:45,07:10:45,10,8
135,07:12:32,07:12:32,9,9
135,07:14:07,07:14:07,8,10
135,07:16:23,07:16:23,7,11
135,07:18:41,07:18:41,6,12
135,07:20:35,07:20:35,5,13
135,07:23:04,07:23:04,4,14
135,07:29:21,07:29:21,3,15
135,07:34:19,07:34:19,17,16
135,07:36:42,07:36:42,2,17
135,07:40:17,07:40:17,1,18
135,07:42:15,07:42:15,0,19
136,07:00:00,07:00:00,15,1
136,07:01:43,07:01:43,16,2
136,07:05:46,07:05:46,14,3
136,07:08:22,07:08:22,13,4
136,07:10:28,07:10:28,18,5
136,07:13:16,07:13:16,12,6
136,07:15:52,07:15:52,11,7
136,07:18:45,07:18:45,10,8
136,07:20:32,07:20:32,9,9
136,07:22:07,07:22:07,8,10
136,07:24:23,07:24:23,7,11
136,07:26:41,07:26:41,6,12
136,07:28:35,07:28:35,5,13
136,07:31:04,07:31:04,4,14
136,07:37:21,07:37:21,3,15
136,07:42:19,07:42:19,17,16
136,07:44:42,07:44:42,2,17
136,07:48:17,07:48:17,1,18
136,07:50:15,07:50:15,0,19
137,07:08:00,07:08:00,15,1
137,07:09:43,07:09:43,16,2
137,07:13:46,07:13:46,14,3
137,07:16:22,07:16:22,13,4
137,07:18:28,07:18:28,18,5
137,07:21:16,07:21:16,12,6
137,07:23:52,07:23:52,11,7
137,07:26:45,07:26:45,10,8
137,07:28:32,07:28:32,9,9
137,07:30:07,07:30:07,8,10
137,07:32:23,07:32:23,7,11
137,07:34:41,07:34:41,6,12
137,07:36:35,07:36:35,5,13
137,07:39:04,07:39:04,4,14
137,07:45:21,07:45:21,3,15
137,07:50:19,07:50:19,17,16
137,07:52:42,07:52:42,2,17
137,07:56:17,07:56:17,1,18
137,07:58:15,07:58:15,0,19
138,07:16:00,07:16:00,15,1
138,07:17:43,07:17:43,16,2
138,07:21:46,07:21:46,14,3
138,07:24:22,07:24:22,13,4
138,07:26:28,07:26:28,18,5
138,07:29:16,07:29:16,12,6
138,07:31:52,07:31:52,11,7
138,07:34:45,07:34:45,10,8
138,07:36:32,07:36:32,9,9
138,07:38:07,07:38:07,8,10
138,07:40:23,07:40:23,7,11
138,07:42:41,07:42:41,6,12
138,07:44:35,07:44:35,5,13
138,07:47:04,07:47:04,4,14
138,07:53:21,07:53:21,3,15
138,07:58:19,07:58:19,17,16
138,08:00:42,08:00:42,2,17
138,08:04:17,08:04:17,1,18
138,08:06:15,08:06:15,0,19
139,07:24:00,07:24:00,15,1
139,07:25:43,07:25:43,16,2
139,07:29:46,07:29:46,14,3
139,07:32:22,07:32:22,13,4
139,07:34:28,07:34:28,18,5
139,07:37:16,07:37:16,12,6
139,07:39:52,07:39:52,11,7
139,07:42:45,07:42:45,10,8
139,07:44:32,07:44:32,9,9
139,07:46:07,07:46:07,8,10
139,07:48:23,07:48:23,7,11
139,07:50:41,07:50:41,6,12
139,07:52:35,07:52:35,5,13
139,07:55:04,07:55:04,4,14
139,08:01:21,08:01:21,3,15
139,08:06:19,08:06:19,17,16
139,08:08:42,08:08:42,2,17
139,08:12:17,08:12:17,1,18
139,08:14:15,08:14:15,0,19
140,07:32:00,07:32:00,15,1
140,07:33:43,07:33:43,16,2
140,07:37:46,07:37:46,14,3
140,07:40:22,07:40:22,13,4
140,07:42:28,07:42:28,18,5
140,07:45:16,07:45:16,12,6
140,07:47:52,07:47:52,11,7
140,07:50:45,07:50:45,10,8
140,07:52:32,07:52:32,9,9
140,07:54:07,07:54:07,8,10
140,07:56:23,07:56:23,7,11
140,07:58:41,07:58:41,6,12
140,08:00:35,08:00:35,5,13
140,08:03:04,08:03:04,4,14
140,08:09:21,08:09:21,3,15
140,08:14:19,08:14:19,17,16
140,08:16:42,08:16:42,2,17
140,08:20:17,08:20:17,1,18
140,08:22:15,08:22:15,0,19
141,07:40:00,07:40:00,15,1
141,07:41:43,07:41:43,16,2
141,07:45:46,07:45:46,14,3
141,07:48:22,07:48:22,13,4
141,07:50:28,07:50:28,18,5
141,07:53:16,07:53:16,12,6
141,07:55:52,07:55:52,11,7
141,07:58:45,07:58:45,10,8
141,08:00:32,08:00:32,9,9
141,08:02:07,08:02:07,8,10
141,08:04:23,08:04:23,7,11
141,08:06:41,08:06:41,6,12
141,08:08:35,08:08:35,5,13
141,08:11:04,08:11:04,4,14
141,08:17:21,08:17:21,3,15
141,08:22:19,08:22:19,17,16
141,08:24:42,08:24:42,2,17
141,08:28:17,08:28:17,1,18
141,08:30:15,08:30:15,0,19
142,07:48:00,07:48:00,15,1
142,07:49:43,07:49:43,16,2
142,07:53:46,07:53:46,14,3
142,07:56:22,07:56:22,13,4
142,07:58:28,07:58:28,18,5
142,08:01:16,08:01:16,12,6
142,08:03:52,08:03:52,11,7
142,08:06:45,08:06:45,10,8
142,08:08:32,08:08:32,9,9
142,08:10:07,08:10:07,8,10
142,08:12:23,08:12:23,7,11
142,08:14:41,08:14:41,6,12
142,08:16:35,08:16:35,5,13
142,08:19:04,08:19:04,4,14
142,08:25:21,08:25:21,3,15
142,08:30:19,08:30:19,17,16
142,08:32:42,08:32:42,2,17
142,08:36:17,08:36:17,1,18
142,08:38:15,08:38:15,0,19
143,07:56:00,07:56:00,15,1
143,07:57:43,07:57:43,16,2
143,08:01:46,08:01:46,14,3
143,08:04:22,08:04:22,13,4
143,08:06:28,08:06:28,18,5
143,08:09:16,08:09:16,12,6
143,08:11:52,08:11:52,11,7
143,08:14:45,08:14:45,10,8
143,08:16:32,08:16:32,9,9
143,08:18:07,08:18:07,8,10
143,08:20:23,08:20:23,7,11
143,08:22:41,08:22:41,6,12
143,08:24:35,08:24:35,5,13
143,08:27:04,08:27:04,4,14
143,08:33:21,08:33:21,3,15
143,08:38:19,08:38:19,17,16
143,08:40:42,08:40:42,2,17
143,08:44:17,08:44:17,1,18
143,08:46:15,08:46:15,0,19
144,08:04:00,08:04:00,15,1
144,08:05:43,08:05:43,16,2
144,08:09:46,08:09:46,14,3
144,08:12:22,08:12:22,13,4
144,08:14:28,08:14:28,18,5
144,08:17:16,08:17:16,12,6
144,08:19:52,08:19:52,11,7
144,08:22:45,08:22:45,10,8
144,08:24:32,08:24:32,9,9
144,08:26:07,08:26:07,8,10
144,08:28:23,08:28:23,7,11
144,08:30:41,08:30:41,6,12
144,08:32:35,08:32:35,5,13
144,08:35:04,08:35:04,4,14
144,08:41:21,08:41:21,3,15
144,08:46:19,08:46:19,17,16
144,08:48:42,08:48:42,2,17
144,08:52:17,08:52:17,1,18
144,08:54:15,08:54:15,0,19
145,08:12:00,08:12:00,15,1
145,08:13:43,08:13:43,16,2
145,08:17:46,08:17:46,14,3
145,08:20:22,08:20:22,13,4
145,08:22:28,08:22:28,18,5
145,08:25:16,08:25:16,12,6
145,08:27:52,08:27:52,11,7
145,08:30:45,08:30:45,10,8
145,08:32:32,08:32:32,9,9
145,08:34:07,08:34:07,8,10
145,08:36:23,08:36:23,7,11
145,08:38:41,08:38:41,6,12
145,08:40:35,08:40:35,5,13
145,08:43:04,08:43:04,4,14
145,08:49:21,08:49:21,3,15
145,08:54:19,08:54:19,17,16
145,08:56:42,08:56:42,2,17
145,09:00:17,09:00:17,1,18
145,09:02:15,09:02:15,0,19
146,08:20:00,08:20:00,15,1
146,08:21:43,08:21:43,16,2
146,08:25:46,08:25:46,14,3
146,08:28:22,08:28:22,13,4
146,08:30:28,08:30:28,18,5
146,08:33:16,08:33:16,12,6
146,08:35:52,08:35:52,11,7
146,08:38:45,08:38:45,10,8
146,08:40:32,08:40:32,9,9
146,08:42:07,08:42:07,8,10
146,08:44:23,08:44:23,7,11
146,08:46:41,08:46:41,6,12
146,08:48:35,08:48:35,5,13
146,08:51:04,08:51:04,4,14
146,08:57:21,08:57:21,3,15
146,09:02:19,09:02:19,17,16
146,09:04:42,09:04:42,2,17
146,09:08:17,09:08:17,1,18
146,09:10:15,09:10:15,0,19
147,08:28:00,08:28:00,15,1
147,08:29:43,08:29:43,16,2
147,08:33:46,08:33:46,14,3
147,08:36:22,08:36:22,13,4
147,08:38:28,08:38:28,18,5
147,08:41:16,08:41:16,12,6
147,08:43:52,08:43:52,11,7
147,08:46:45,08:46:45,10,8
147,08:48:32,08:48:32,9,9
147,08:50:07,08:50:07,8,10
147,08:52:23,08:52:23,7,11
147,08:54:41,08:54:41,6,12
147,08:56:35,08:56:35,5,13
147,08:59:04,08:59:04,4,14
147,09:05:21,09:05:21,3,15
147,09:10:19,09:10:19,17,16
147,09:12:42,09:12:42,2,17
147,09:16:17,09:16:17,1,18
147,09:18:15,09:18:15,0,19
148,08:36:00,08:36:00,15,1
148,08:37:43,08:37:43,16,2
148,08:41:46,08:41:46,14,3
148,08:44:22,08:44:22,13,4
148,08:46:28,08:46:28,18,5
148,08:49:16,08:49:16,12,6
148,08:51:52,08:51:52,11,7
148,08:54:45,08:54:45,10,8
148,08:56:32,08:56:32,9,9
148,08:58:07,08:58:07,8,10
148,09:00:23,09:00:23,7,11
148,09:02:41,09:02:41,6,12
148,09:04:35,09:04:35,5,13
148,09:07:04,09:07:04,4,14
148,09:13:21,09:13:21,3,15
148,09:18:19,09:18:19,17,16
148,09:20:42,09:20:42,2,17
148,09:24:17,09:24:17,1,18
148,09:26:15,09:26:15,0,19
149,08:44:00,08:44:00,15,1
149,08:45:43,08:45:43,16,2
149,08:49:46,08:49:46,14,3
149,08:52:22,08:52:22,13,4
149,08:54:28,08:54:28,18,5
149,08:57:16,08:57:16,12,6
149,08:59:52,08:59:52,11,7
149,09:02:45,09:02:45,10,8
149,09:04:32,09:04:32,9,9
149,09:06:07,09:06:07,8,10
149,09:08:23,09:08:23,7,11
149,09:10:41,09:10:41,6,12
149,09:12:35,09:12:35,5,13
149,09:15:04,09:15:04,4,14
149,09:21:21,09:21:21,3,15
149,09:26:19,09:26:19,17,16
149,09:28:42,09:28:42,2,17
149,09:32:17,09:32:17,1,18
149,09:34:15,09:34:15,0,19
150,08:52:00,08:52:00,15,1
150,08:53:43,08:53:43,16,2
150,08:57:46,08:57:46,14,3
150,09:00:22,09:00:22,13,4
150,09:02:28,09:02:28,18,5
150,09:05:16,09:05:16,12,6
150,09:07:52,09:07:52,11,7
150,09:10:45,09:10:45,10,8
150,09:12:32,09:12:32,9,9
150,09:14:07,09:14:07,8,10
150,09:16:23,09:16:23,7,11
150,09:18:41,09:18:41,6,12
150,09:20:35,09:20:35,5,13
150,09:23:04,09:23:04,4,14
150,09:29:21,09:29:21,3,15
150,09:34:19,09:34:19,17,16
150,09:36:42,09:36:42,2,17
150,09:40:17,09:40:17,1,18
150,09:42:15,09:42:15,0,19
151,09:00:00,09:00:00,15,1
151,09:01:43,09:01:43,16,2
151,09:05:46,09:05:46,14,3
151,09:08:22,09:08:22,13,4
151,09:10:28,09:10:28,18,5
151,09:13:16,09:13:16,12,6
151,09:15:52,09:15:52,11,7
151,09:18:45,09:18:45,10,8
151,09:20:32,09:20:32,9,9
151,09:22:07,09:22:07,8,10
151,09:24:23,09:24:23,7,11
151,09:26:41,09:26:41,6,12
151,09:28:35,09:28:35,5,13
151,09:31:04,09:31:04,4,14
151,09:37:21,09:37:21,3,15
151,09:42:19,09:42:19,17,16
151,09:44:42,09:44:42,2,17
151,09:48:17,09:48:17,1,18
151,09:50:15,09:50:15,0,19
152,09:08:00,09:08:00,15,1
152,09:09:43,09:09:43,16,2
152,09:13:46,09:13:46,14,3
152,09:16:22,09:16:22,13,4
152,09:18:28,09:18:28,18,5
152,09:21:16,09:21:16,12,6
152,09:23:52,09:23:52,11,7
152,09:26:45,09:26:45,10,8
152,09:28:32,09:28:32,9,9
152,09:30:07,09:30:07,8,10
152,09:32:23,09:32:23,7,11
152,09:34:41,09:34:41,6,12
152,09:36:35,09:36:35,5,13
152,09:39:04,09:39:04,4,14
152,09:45:21,09:45:21,3,15
152,09:50:19,09:50:19,17,16
152,09:52:42,09:52:42,2,17
152,09:56:17,09:56:17,1,18
152,09:58:15,09:58:15,0,19
153,09:16:00,09:16:00,15,1
153,09:17:43,09:17:43,16,2
153,09:21:46,09:21:46,14,3
153,09:24:22,09:24:22,13,4
153,09:26:28,09:26:28,18,5
153,09:29:16,09:29:16,12,6
153,09:31:52,09:31:52,11,7
153,09:34:45,09:34:45,10,8
153,09:36:32,09:36:32,9,9
153,09:38:07,09:38:07,8,10
153,09:40:23,09:40:23,7,11
153,09:42:41,09:42:41,6,12
153,09:44:35,09:44:35,5,13
153,09:47:04,09:47:04,4,14
153,09:53:21,09:53:21,3,15
153,09:58:19,09:58:19,17,16
153,10:00:42,10:00:42,2,17
153,10:04:17,10:04:17,1,18
153,10:06:15,10:06:15,0,19
154,09:24:00,09:24:00,15,1
154,09:25:43,09:25:43,16,2
154,09:29:46,09:29:46,14,3
154,09:32:22,09:32:22,13,4
154,09:34:28,09:34:28,18,5
154,09:37:16,09:37:16,12,6
154,09:39:52,09:39:52,11,7
154,09:42:45,09:42:45,10,8
154,09:44:32,09:44:32,9,9
154,09:46:07,09:46:07,8,10
154,09:48:23,09:48:23,7,11
154,09:50:41,09:50:41,6,12
154,09:52:35,09:52:35,5,13
154,09:55:04,09:55:04,4,14
154,10:01:21,10:01:21,3,15
154,10:06:19,10:06:19,17,16
154,10:08:42,10:08:42,2,17
154,10:12:17,10:12:17,1,18
154,10:14:15,10:14:15,0,19
155,09:32:00,09:32:00,15,1
155,09:33:43,09:33:43,16,2
155,09:37:46,09:37:46,14,3
155,09:40:22,09:40:22,13,4
155,09:42:28,09:42:28,18,5
155,09:45:16,09:45:16,12,6
155,09:47:52,09:47:52,11,7
155,09:50:45,09:50:45,10,8
155,09:52:32,09:52:32,9,9
155,09:54:07,09:54:07,8,10
155,09:56:23,09:56:23,7,11
155,09:58:41,09:58:41,6,12
155,10:00:35,10:00:35,5,13
155,10:03:04,10:03:04,4,14
155,10:09:21,10:09:21,3,15
155,10:14:19,10:14:19,17,16
155,10:16:42,10:16:42,2,17
155,10:20:17,10:20:17,1,18
155,10:22:15,10:22:15,0,19
156,09:40:00,09:40:00,15,1
156,09:41:43,09:41:43,16,2
156,09:45:46,09:45:46,14,3
156,09:48:22,09:48:22,13,4
156,09:50:28,09:50:28,18,5
156,09:53:16,09:53:16,12,6
156,09:55:52,09:55:52,11,7
156,09:58:45,09:58:45,10,8
156,10:00:32,10:00:32,9,9
156,10:02:07,10:02:07,8,10
156,10:04:23,10:04:23,7,11
156,10:06:41,10:06:41,6,12
156,10:08:35,10:08:35,5,13
156,10:11:04,10:11:04,4,14
156,10:17:21,10:17:21,3,15
156,10:22:19,10:22:19,17,16
156,10:24:42,10:24:42,2,17
156,10:28:17,10:28:17,1,18
156,10:30:15,10:30:15,0,19
157,09:48:00,09:48:00,15,1
157,09:49:43,09:49:43,16,2
157,09:53:46,09:53:46,14,3
157,09:56:22,09:56:22,13,4
157,09:58:28,09:58:28,18,5
157,10:01:16,10:01:16,12,6
157,10:03:52,10:03:52,11,7
157,10:06:45,10:06:45,10,8
157,10:08:32,10:08:32,9,9
157,10:10:07,10:10:07,8,10
157,10:12:23,10:12:23,7,11
157,10:14:41,10:14:41,6,12
157,10:16:35,10:16:35,5,13
157,10:19:04,10:19:04,4,14
157,10:25:21,10:25:21,3,15
157,10:30:19,10:30:19,17,16
157,10:32:42,10:32:42,2,17
157,10:36:17,10:36:17,1,18
157,10:38:15,10:38:15,0,19
158,09:56:00,09:56:00,15,1
158,09:57:43,09:57:43,16,2
158,10:01:46,10:01:46,14,3
158,10:04:22,10:04:22,13,4
158,10:06:28,10:06:28,18,5
158,10:09:16,10:09:16,12,6
158,10:11:52,10:11:52,11,7
158,10:14:45,10:14:45,10,8
158,10:16:32,10:16:32,9,9
158,10:18:07,10:18:07,8,10
158,10:20:23,10:20:23,7,11
158,10:22:41,10:22:41,6,12
158,10:24:35,10:24:35,5,13
158,10:27:04,10:27:04,4,14
158,10:33:21,10:33:21,3,15
158,10:38:19,10:38:19,17,16
158,10:40:42,10:40:42,2,17
158,10:44:17,10:44:17,1,18
158,10:46:15,10:46:15,0,19
159,10:04:00,10:04:00,15,1
159,10:05:43,10:05:43,16,2
159,10:09:46,10:09:46,14,3
159,10:12:22,10:12:22,13,4
159,10:14:28,10:14:28,18,5
159,10:17:16,10:17:16,12,6
159,10:19:52,10:19:52,11,7
159,10:22:45,10:22:45,10,8
159,10:24:32,10:24:32,9,9
159,10:26:07,10:26:07,8,10
159,10:28:23,10:28:23,7,11
159,10:30:41,10:30:41,6,12
159,10:32:35,10:32:35,5,13
159,10:35:04,10:35:04,4,14
159,10:41:21,10:41:21,3,15
159,10:46:19,10:46:19,17,16
159,10:48:42,10:48:42,2,17
159,10:52:17,10:52:17,1,18
159,10:54:15,10:54:15,0,19
160,10:12:00,10:12:00,15,1
160,10:13:43,10:13:43,16,2
160,10:17:46,10:17:46,14,3
160,10:20:22,10:20:22,13,4
160,10:22:28,10:22:28,18,5
160,10:25:16,10:25:16,12,6
160,10:27:52,10:27:52,11,7
160,10:30:45,10:30:45,10,8
160,10:32:32,10:32:32,9,9
160,10:34:07,10:34:07,8,10
160,10:36:23,10:36:23,7,11
160,10:38:41,10:38:41,6,12
160,10:40:35,10:40:35,5,13
160,10:43:04,10:43:04,4,14
160,10:49:21,10:49:21,3,15
160,10:54:19,10:54:19,17,16
160,10:56:42,10:56:42,2,17
160,11:00:17,11:00:17,1,18
160,11:02:15,11:02:15,0,19
161,10:20:00,10:20:00,15,1
161,10:21:43,10:21:43,16,2
161,10:25:46,10:25:46,14,3
161,10:28:22,10:28:22,13,4
161,10:30:28,10:30:28,18,5
161,10:33:16,10:33:16,12,6
161,10:35:52,10:35:52,11,7
161,10:38:45,10:38:45,10,8
161,10:40:32,10:40:32,9,9
161,10:42:07,10:42:07,8,10
161,10:44:23,10:44:23,7,11
161,10:46:41,10:46:41,6,12
161,10:48:35,10:48:35,5,13
161,10:51:04,10:51:04,4,14
161,10:57:21,10:57:21,3,15
161,11:02:19,11:02:19,17,16
161,11:04:42,11:04:42,2,17
161,11:08:17,11:08:17,1,18
161,11:10:15,11:10:15,0,19
162,10:28:00,10:28:00,15,1
162,10:29:43,10:29:43,16,2
162,10:33:46,10:33:46,14,3
162,10:36:22,10:36:22,13,4
162,10:38:28,10:38:28,18,5
162,10:41:16,10:41:16,12,6
162,10:43:52,10:43:52,11,7
162,10:46:45,10:46:45,10,8
162,10:48:32,10:48:32,9,9
162,10:50:07,10:50:07,8,10
162,10:52:23,10:52:23,7,11
162,10:54:41,10:54:41,6,12
162,10:56:35,10:56:35,5,13
162,10:59:04,10:59:04,4,14
162,11:05:21,11:05:21,3,15
162,11:10:19,11:10:19,17,16
162,11:12:42,11:12:42,2,17
162,11:16:17,11:16:17,1,18
162,11:18:15,11:18:15,0,19
163,10:36:00,10:36:00,15,1
163,10:37:43,10:37:43,16,2
163,10:41:46,10:41:46,14,3
163,10:44:22,10:44:22,13,4
163,10:46:28,10:46:28,18,5
163,10:49:16,10:49:16,12,6
163,10:51:52,10:51:52,11,7
163,10:54:45,10:54:45,10,8
163,10:56:32,10:56:32,9,9
163,10:58:07,10:58:07,8,10
163,11:00:23,11:00:23,7,11
163,11:02:41,11:02:41,6,12
163,11:04:35,11:04:35,5,13
163,11:07:04,11:07:04,4,14
163,11:13:21,11:13:21,3,15
163,11:18:19,11:18:19,17,16
163,11:20:42,11:20:42,2,17
163,11:24:17,11:24:17,1,18
